initial_velocity,launch_angle,landing_distance
22.467646679293487,55.03017529096472,35.401225916080826
25.62138007211825,48.193175252115445,45.7918407007894
47.36591639494363,37.027184646054195,98.92548565988434
48.25357537207614,73.37454493692447,52.08573669114076
13.81060106551834,14.855291061261582,9.099136347151505
9.535010061984199,11.27552779560848,3.478591889055165
9.249933234016778,57.81047413914498,7.380073909244805
8.203489180710305,32.32829412056329,5.95947783835369
43.019388993625455,11.629035501507811,52.54286812760045
41.65108171650211,29.729834234137996,82.52295383148467
10.317417242974532,58.77160157549054,8.89527233105324
33.302428105094776,71.4230409468937,38.76088249307306
38.07819697117486,66.24366512693939,54.87736599212487
17.69155576570879,22.4207680645806,19.784301029772152
38.77766382383862,66.47843174870849,55.55201251346868
49.5727313900303,38.88323738379985,103.64068351974481
21.740813860675242,64.34890725193978,27.94096496370509
20.336159311385803,75.15301279224953,16.134771507109207
43.62857383293553,40.02958191625129,90.89311389969876
38.78919805061738,62.81800118592776,61.653645233910716
9.640574097616968,73.17870346756968,4.9086063461855804
27.736356760153573,67.85202262754191,35.43302406233196
19.402232046377527,72.68662599473403,17.144976170821383
22.51407554303734,10.758635603620885,17.025993734239186
45.74218893886687,16.39006737502935,70.8437832985404
19.36911369156867,76.50433769355635,13.706481858845654
47.77732161219002,50.14065216863003,94.28159204536595
33.43267454764097,41.39118653848239,66.74479420314094
18.194484726412902,33.006518175894115,25.829598053468036
35.26333052346673,62.6662170606376,55.65295735658881
40.621056967663186,65.27326999561878,60.544747856921475
9.104274637191066,44.609421329180705,7.9743728701692564
7.590144200748993,48.46702176266149,5.590273738747119
24.868872561801965,72.13929279308098,25.59144829962179
20.79117556484354,18.19469114993241,22.602634823859347
11.434625692377614,63.305744220223055,9.730579888534761
32.81981284923175,17.07858732859532,45.55213775798224
8.784806275174883,59.0678392021384,6.5492975823209205
8.274335286388709,67.53020415032493,4.685249183570837
36.780900222042334,15.694414644932984,51.07861244008171
8.817697133833637,79.06477049508229,2.7951562776363987
21.842185809025416,35.944950294682364,35.826540280038394
41.575980526587614,76.30740041687011,38.04442906360564
49.37004787202919,62.736472968125916,78.3872754962553
21.93168134889121,15.845050168906813,22.325734652788764
39.97161121673466,49.08829748150635,79.38849771463556
24.08999041611393,73.44480695663151,22.9122824933344
10.00388670377681,44.48375730036014,9.517808855164681
5.510914014533858,42.80624493958884,3.021313334674375
7.5336474056826805,18.317254138765037,3.3794354463228213
10.288681104969719,55.44472114812445,9.326198093680816
38.57201956694405,50.83581355680117,75.12246264020553
48.29776468135439,36.24094056665928,100.76822560479727
17.857043882683733,70.80193897326222,16.372969104966437
15.061812733375369,77.4255777608428,8.453009006907513
5.546951361041735,77.89151786953474,1.2572673164605455
6.9421960377759255,72.38001795886498,2.7355213037142807
28.746549908883495,79.50753572835103,19.338935936647015
8.320845413092949,48.76979990809245,6.6534442541201475
48.61861410285945,46.61684909191042,98.80162603490157
33.32293871608681,58.702408228923204,56.757359956420835
25.454347914549796,53.92906560588444,43.038147767394356
31.29414403653951,73.08106073436923,33.20398240612345
7.045087115365604,29.667423271456123,4.228918051302101
47.76851678344514,72.31846487236413,54.38426953747297
25.504553875357082,53.40928184610757,43.427034762975175
17.48215323415097,23.168481180663292,19.816510880992084
25.8664282222992,34.7346559618237,45.92254249135467
31.264525033289242,15.441424587548939,39.472952404889114
48.847766344977494,79.0347521135722,36.26528875250345
36.417277130888536,47.52674564408843,72.37179748175815
18.92874273288475,66.96565137948642,20.81095122960285
35.812902764924566,21.38318575414239,59.13273575637086
45.99172330222291,67.57760700462183,63.63221767056547
47.740996098136584,60.8003655871852,79.5968910483232
32.60368381711054,39.27701254034332,64.57699048595734
46.972781750930594,70.62447226502859,57.78292263240379
